5,0.4,0.0
10,0.5,0.0
15,0.4666666666666667,-0.03448275862068966
20,0.55,0.10000000000000009
25,0.52,0.06250000000000006
30,0.5333333333333333,0.06666666666666665
35,0.5714285714285714,0.1545893719806763
40,0.575,0.1499999999999999
45,0.5333333333333333,0.07804878048780492
50,0.52,0.040000000000000036
55,0.5454545454545454,0.0983606557377049
60,0.5666666666666667,0.1333333333333333
65,0.5846153846153846,0.17489421720733433
70,0.6,0.19999999999999996
75,0.6133333333333333,0.23063318004952227
80,0.6125,0.2250000000000001
85,0.6235294117647059,0.24986210700496406
90,0.6444444444444445,0.288888888888889
95,0.6526315789473685,0.3074884029158384
100,0.67,0.3400000000000001
105,0.6761904761904762,0.3504366812227076
110,0.6818181818181818,0.36363636363636354
115,0.6869565217391305,0.37215650591446786
120,0.6916666666666667,0.3833333333333333
125,0.704,0.406518670601822
130,0.7076923076923077,0.41538461538461546
135,0.7185185185185186,0.4357677078750551
140,0.7142857142857143,0.4285714285714286
145,0.7241379310344828,0.4473032208881265
150,0.7266666666666667,0.45333333333333337
155,0.7225806451612903,0.44425915117151665
160,0.725,0.44999999999999996
165,0.7272727272727273,0.45368258406298284
170,0.7294117647058823,0.45882352941176463
175,0.7314285714285714,0.462101890000654
180,0.7388888888888889,0.47777777777777786
185,0.7405405405405405,0.4804586941259068
190,0.7421052631578947,0.4842105263157894
195,0.7435897435897436,0.4866800042118564
