5,0.4,0.0
10,0.6,0.19999999999999996
15,0.6,0.23728813559322026
20,0.6,0.19999999999999996
25,0.56,0.09240924092409254
30,0.5333333333333333,0.06666666666666665
35,0.6,0.2147435897435897
40,0.6,0.19999999999999996
45,0.6444444444444445,0.2968750000000001
50,0.64,0.28
55,0.6363636363636364,0.26568758344459276
60,0.65,0.30000000000000004
65,0.6461538461538462,0.28775607432110534
70,0.6428571428571429,0.2857142857142858
75,0.6666666666666666,0.33628318584070793
80,0.6625,0.32499999999999996
85,0.6705882352941176,0.34362934362934344
90,0.6666666666666666,0.33333333333333326
95,0.6631578947368421,0.3283252319929296
100,0.66,0.32000000000000006
105,0.6666666666666666,0.3350823231409444
110,0.6818181818181818,0.3665679499835471
115,0.6956521739130435,0.39263618530255007
120,0.6916666666666667,0.38606194690265483
125,0.704,0.409247668923234
130,0.6923076923076923,0.3846153846153846
135,0.6962962962962963,0.3936904370686823
140,0.7071428571428572,0.4161920260374289
145,0.7103448275862069,0.42154255319148937
150,0.7133333333333334,0.4280900868948395
155,0.7161290322580646,0.4328953933144854
160,0.71875,0.43855271366188403
165,0.7272727272727273,0.4550458715596331
170,0.7235294117647059,0.44705882352941173
175,0.72,0.44031068468115653
180,0.7222222222222222,0.4450610432852386
185,0.7243243243243244,0.4489867429772821
190,0.7263157894736842,0.4526315789473685
195,0.7282051282051282,0.45676741130091975
