5,0.4,0.0
10,0.4,-0.19999999999999996
15,0.4,-0.13445378151260506
20,0.45,-0.09999999999999998
25,0.48,-0.07973421926910296
30,0.4666666666666667,-0.06666666666666665
35,0.45714285714285713,-0.057233704292527866
40,0.475,-0.050000000000000044
45,0.4666666666666667,-0.04448742746615085
50,0.48,-0.040000000000000036
55,0.4909090909090909,-0.03633916554508735
60,0.48333333333333334,-0.033333333333333326
65,0.5076923076923077,9.606147934677883E-4
70,0.5,0.0
75,0.52,0.051300070274068896
80,0.525,0.050000000000000044
85,0.5294117647058824,0.06849315068493146
90,0.5333333333333333,0.06666666666666665
95,0.5473684210526316,0.10278936964638709
100,0.54,0.08000000000000007
105,0.5428571428571428,0.09287257019438432
110,0.5363636363636364,0.0866167372191469
115,0.5391304347826087,0.08497222639243361
120,0.5333333333333333,0.07970419063270334
125,0.536,0.07831172133231633
130,0.5384615384615384,0.07692307692307687
135,0.5481481481481482,0.10186497982331776
140,0.5357142857142857,0.08229124647035084
145,0.5448275862068965,0.09477866061293977
150,0.54,0.09002989273782312
155,0.5548387096774193,0.11428571428571425
160,0.54375,0.09653465346534645
165,0.5515151515151515,0.10732563240239809
170,0.5411764705882353,0.08235294117647052
175,0.5428571428571428,0.08972691807542255
180,0.5388888888888889,0.08545543584720851
185,0.5405405405405406,0.08485130652388985
190,0.5421052631578948,0.08421052631578951
195,0.5435897435897435,0.09064710505632678
