5,0.6,0.2857142857142856
10,0.6,0.19999999999999996
15,0.6666666666666666,0.33628318584070793
20,0.7,0.3999999999999999
25,0.64,0.2765273311897107
30,0.6333333333333333,0.2666666666666666
35,0.6571428571428571,0.3159609120521173
40,0.65,0.30000000000000004
45,0.6666666666666666,0.334975369458128
50,0.66,0.32000000000000006
55,0.6909090909090909,0.380384360503645
60,0.7166666666666667,0.43333333333333335
65,0.7230769230769231,0.44497153700189757
70,0.7142857142857143,0.4285714285714286
75,0.7333333333333333,0.4677075940383249
80,0.725,0.44999999999999996
85,0.7294117647058823,0.4597955236253108
90,0.7222222222222222,0.4444444444444444
95,0.7157894736842105,0.4323965479088294
100,0.71,0.41999999999999993
105,0.6857142857142857,0.372396305017207
110,0.6909090909090909,0.38365194462755453
115,0.6956521739130435,0.39226936433640336
120,0.7,0.40182774854610903
125,0.712,0.42484662576687104
130,0.7076923076923077,0.41538461538461546
135,0.7111111111111111,0.4228872081552123
140,0.7071428571428572,0.4154786150712832
145,0.7172413793103448,0.4350470398175425
150,0.7266666666666667,0.4543034605146406
155,0.7290322580645161,0.45849276326734323
160,0.71875,0.438377535101404
165,0.7272727272727273,0.45496586654921833
170,0.7235294117647059,0.44705882352941173
175,0.7314285714285714,0.46322521699406116
180,0.7166666666666667,0.43417159763313606
185,0.7135135135135136,0.4274452554744526
190,0.7157894736842105,0.43157894736842106
195,0.7128205128205128,0.4259882253994955
