5,0.4,0.0
10,0.5,0.0
15,0.6,0.2241379310344827
20,0.65,0.30000000000000004
25,0.68,0.37106918238993725
30,0.6666666666666666,0.33333333333333326
35,0.6857142857142857,0.37802907915993544
40,0.725,0.44999999999999996
45,0.7111111111111111,0.42590775269872433
50,0.68,0.3600000000000001
55,0.6727272727272727,0.34610303830911504
60,0.65,0.30000000000000004
65,0.6615384615384615,0.3222748815165877
70,0.6571428571428571,0.3142857142857143
75,0.68,0.3589743589743589
80,0.675,0.3500000000000001
85,0.6823529411764706,0.3637371777100084
90,0.6888888888888889,0.37777777777777777
95,0.6947368421052632,0.38899977822133525
100,0.7,0.3999999999999999
105,0.6952380952380952,0.39042089985486206
110,0.7,0.3999999999999999
115,0.7043478260869566,0.40847201210287454
120,0.7,0.3999999999999999
125,0.696,0.3914937227773507
130,0.7,0.3999999999999999
135,0.7037037037037037,0.4068541300527241
140,0.7,0.3999999999999999
145,0.7103448275862069,0.42011045515139966
150,0.72,0.43999999999999995
155,0.7290322580645161,0.4575904015997333
160,0.7375,0.4750000000000001
165,0.7393939393939394,0.4783471803543857
170,0.7411764705882353,0.48235294117647065
175,0.7428571428571429,0.4852604745408197
180,0.7388888888888889,0.47777777777777786
185,0.7405405405405405,0.4805802526906879
190,0.7368421052631579,0.4736842105263157
195,0.7435897435897436,0.4866800042118564
