5,0.2,0.0
10,0.3,-0.0144927536231885
15,0.3333333333333333,0.0
20,0.45,0.1881918819188192
25,0.52,0.2840095465393795
30,0.5,0.25
35,0.4857142857142857,0.23543689320388347
40,0.525,0.2890551917680075
45,0.5111111111111111,0.26666666666666666
50,0.54,0.31261207411835035
55,0.509090909090909,0.2655786350148367
60,0.5166666666666667,0.2750000000000001
65,0.5384615384615384,0.3092454835281615
70,0.5571428571428572,0.33578206305479036
75,0.56,0.34
80,0.55,0.32552693208430916
85,0.5529411764705883,0.32917964693665636
90,0.5555555555555556,0.33333333333333337
95,0.5789473684210527,0.3683510638297873
100,0.57,0.35493549354935483
105,0.5714285714285714,0.35714285714285704
110,0.5636363636363636,0.3449944175660588
115,0.5739130434782609,0.3604585177618886
120,0.5666666666666667,0.35
125,0.576,0.3634092437782261
130,0.5846153846153846,0.3767202343958093
135,0.5925925925925926,0.38888888888888884
140,0.5928571428571429,0.38869312088248814
145,0.6,0.3996716396602184
150,0.6066666666666667,0.4100000000000001
155,0.6064516129032258,0.40994757863205195
160,0.6125,0.4184546840192286
165,0.6060606060606061,0.40909090909090906
170,0.6058823529411764,0.40914042641489856
175,0.6114285714285714,0.41686676140540013
180,0.6055555555555555,0.4082511459924989
185,0.6108108108108108,0.41648048363779727
190,0.6105263157894737,0.4154089227059166
195,0.6051282051282051,0.4076923076923077
200,0.6,0.4002773717155815
205,0.6048780487804878,0.4069431051108968
210,0.6095238095238096,0.4141462252917362
215,0.6046511627906976,0.4072332144015568
220,0.6,0.39967130763744607
225,0.5955555555555555,0.39335130810938923
230,0.5956521739130435,0.3937933966274621
235,0.6042553191489362,0.4069521328557473
240,0.6125,0.4187348628870544
245,0.6122448979591837,0.4186627369683043
250,0.616,0.42454323118975684
255,0.615686274509804,0.4235693031624109
260,0.6153846153846154,0.423375471279663
265,0.6150943396226415,0.42243589743589743
270,0.6185185185185185,0.42786018474705284
275,0.6218181818181818,0.4330121723960192
280,0.6214285714285714,0.43195085073398537
285,0.6210526315789474,0.43167340608209165
290,0.6172413793103448,0.42617252259479116
295,0.6169491525423729,0.42524871118467567
