5,0.4,0.0
10,0.4,-0.19999999999999996
15,0.4,-0.13445378151260506
20,0.45,-0.09999999999999998
25,0.44,-0.08024691358024687
30,0.4666666666666667,-0.06666666666666665
35,0.45714285714285713,-0.057233704292527866
40,0.475,-0.050000000000000044
45,0.4666666666666667,-0.04448742746615085
50,0.48,-0.040000000000000036
55,0.509090909090909,0.03383214053350677
60,0.5166666666666667,0.03333333333333344
65,0.5076923076923077,0.028944911297852302
70,0.5142857142857142,0.02857142857142847
75,0.52,0.051300070274068896
80,0.5375,0.07499999999999996
85,0.5411764705882353,0.09153192655522044
90,0.5555555555555556,0.11111111111111116
95,0.5473684210526316,0.10278936964638709
100,0.56,0.1200000000000001
105,0.5714285714285714,0.136039495337356
110,0.5727272727272728,0.1454545454545455
115,0.5826086956521739,0.15930551325007614
120,0.575,0.1499999999999999
125,0.576,0.14637289009148302
130,0.5692307692307692,0.1384615384615384
135,0.5777777777777777,0.15038092083471344
140,0.5714285714285714,0.1428571428571428
145,0.5862068965517241,0.16794185156847735
150,0.6,0.19999999999999996
155,0.5935483870967742,0.18332357614786307
160,0.6,0.19999999999999996
165,0.6,0.19678418645817955
170,0.5941176470588235,0.18823529411764706
175,0.6,0.1971424826320618
180,0.5944444444444444,0.18888888888888888
185,0.5945945945945946,0.18636017123086857
190,0.5894736842105263,0.17894736842105252
195,0.5948717948717949,0.18702833922634446
